x_out,y_out
0.05990943685173988,-1.3811768293380737
0.06150292232632637,-1.3791643381118774
0.06308093667030334,-1.3771448135375977
0.06464295089244843,-1.375118374824524
0.06618846952915192,-1.3730850219726562
0.0677170380949974,-1.3710449934005737
0.06922825425863266,-1.3689981698989868
0.07072173804044724,-1.3669449090957642
0.07219715416431427,-1.3648853302001953
0.07413652539253235,-1.3621288537979126
0.07557083666324615,-1.3600502014160156
0.07697711139917374,-1.3579716682434082
0.07836606353521347,-1.3558872938156128
0.07973474264144897,-1.3537958860397339
0.08108381181955338,-1.3517001867294312
0.08241396397352219,-1.349599838256836
0.08372554183006287,-1.3474950790405273
0.08501740545034409,-1.3453861474990845
0.08628963679075241,-1.343273401260376
0.08754222840070724,-1.341157078742981
0.08877523243427277,-1.339037537574768
0.08998870104551315,-1.3369148969650269
0.09118271619081497,-1.334789514541626
0.09235735237598419,-1.332661747932434
0.09351269155740738,-1.3305317163467407
0.09464884549379349,-1.3283997774124146
0.09576590359210968,-1.3262660503387451
0.0968640074133873,-1.3241310119628906
0.09794329106807709,-1.3219947814941406
0.09900389611721039,-1.3198575973510742
0.10004600137472153,-1.31771981716156
0.10106978565454483,-1.3155815601348877
0.10207544267177582,-1.3134431838989258
0.1030631735920906,-1.3113048076629639
0.10403868556022644,-1.3091543912887573
0.10501813888549805,-1.3069584369659424
0.10594579577445984,-1.3048754930496216
0.10687199980020523,-1.3027317523956299
0.10778867453336716,-1.3005741834640503
0.10868021845817566,-1.2984519004821777
0.10955651104450226,-1.296321988105774
0.11042026430368423,-1.2941726446151733
0.11126358062028885,-1.2920464277267456
0.1120910570025444,-1.2899198532104492
0.11290293186903,-1.2877951860427856
0.11369945853948593,-1.285672664642334
0.11448090523481369,-1.2835525274276733
0.11524691432714462,-1.2814346551895142
0.11599848419427872,-1.2793192863464355
0.11673603951931,-1.2772064208984375
0.11745956540107727,-1.2750970125198364
0.11816975474357605,-1.272990107536316
0.11886639893054962,-1.2708865404129028
0.11954984813928604,-1.2687863111495972
0.12022056430578232,-1.2666895389556885
0.12087872624397278,-1.2645964622497559
0.12152473628520966,-1.2625066041946411
0.12215875089168549,-1.2604206800460815
0.1227804645895958,-1.2583389282226562
0.123390331864357,-1.2562607526779175
0.1239890605211258,-1.2541865110397339
0.12457673251628876,-1.2521162033081055
0.1251535564661026,-1.2500499486923218
0.12572021782398224,-1.2479876279830933
0.126276433467865,-1.2459295988082886
0.12682278454303741,-1.2438758611679077
0.12735947966575623,-1.2418264150619507
0.1278865784406662,-1.239781141281128
0.1284044086933136,-1.2377402782440186
0.1289132684469223,-1.2357035875320435
0.1294134557247162,-1.2336713075637817
0.129905104637146,-1.2316433191299438
0.13038839399814606,-1.2296199798583984
0.13086357712745667,-1.2276010513305664
0.13133086264133453,-1.2255866527557373
0.13179023563861847,-1.2235769033432007
0.1322421133518219,-1.221571445465088
0.13268643617630005,-1.2195708751678467
0.13312360644340515,-1.217574954032898
0.13355380296707153,-1.2155835628509521
0.13397736847400665,-1.2135965824127197
0.13439418375492096,-1.2116146087646484
0.13480475544929504,-1.209636926651001
0.13520899415016174,-1.207663893699646
0.13560722768306732,-1.205695629119873
0.13599950075149536,-1.2037321329116821
0.13638615608215332,-1.2017731666564941
0.13676714897155762,-1.199818730354309
0.13714271783828735,-1.1978691816329956
0.13751299679279327,-1.195924162864685
0.1378781944513321,-1.193983793258667
0.13823844492435455,-1.1920480728149414
0.13859379291534424,-1.1901172399520874
0.13894449174404144,-1.1881908178329468
0.13929055631160736,-1.1862690448760986
0.13963226974010468,-1.184351921081543
0.1399696320295334,-1.1824393272399902
0.14030279219150543,-1.1805315017700195
0.14063191413879395,-1.1786282062530518
0.1409570574760437,-1.176729679107666
0.14127837121486664,-1.1748356819152832
0.1415960043668747,-1.1729462146759033
0.14190998673439026,-1.171061396598816
0.14222046732902527,-1.169181227684021
0.14252758026123047,-1.1673054695129395
0.14283140003681183,-1.1654343605041504
0.14313197135925293,-1.1635679006576538
0.1434294730424881,-1.161705732345581
0.1437239646911621,-1.1598482131958008
0.14401546120643616,-1.1579952239990234
0.14430423080921173,-1.15614652633667
0.14459015429019928,-1.1543025970458984
0.1448734998703003,-1.1524629592895508
0.1451541930437088,-1.1506277322769165
0.1454322338104248,-1.1487970352172852
0.14570698142051697,-1.1469706296920776
0.14597934484481812,-1.1451478004455566
0.1462506502866745,-1.1433287858963013
0.14651957154273987,-1.1415140628814697
0.14678630232810974,-1.1397038698196411
0.14705093204975128,-1.1378979682922363
0.14731349050998688,-1.136096477508545
0.14757408201694489,-1.1342992782592773
0.1478327214717865,-1.1325063705444336
0.14808949828147888,-1.1307178735733032
0.14834445714950562,-1.1289336681365967
0.14859765768051147,-1.127153754234314
0.14884914457798004,-1.1253780126571655
0.1490989774465561,-1.1236066818237305
0.1493472009897232,-1.1218395233154297
0.14959387481212616,-1.1200765371322632
0.14983902871608734,-1.1183178424835205
0.15008270740509033,-1.116563320159912
0.1503249704837799,-1.1148130893707275
0.15056586265563965,-1.1130669116973877
0.15080539882183075,-1.1113250255584717
0.1510436236858368,-1.1095871925354004
0.15128059685230255,-1.1078535318374634
0.15151633322238922,-1.1061240434646606
0.15175087749958038,-1.1043986082077026
0.15198427438735962,-1.1026772260665894
0.15221653878688812,-1.1009600162506104
0.15244773030281067,-1.0992470979690552
0.15268826484680176,-1.0974723100662231
0.15291130542755127,-1.0958160161972046
0.15314018726348877,-1.0941137075424194
0.15336759388446808,-1.0924180746078491
0.15359409153461456,-1.0907264947891235
0.15381966531276703,-1.0890388488769531
0.15404437482357025,-1.0873552560806274
0.15426822006702423,-1.085675597190857
0.15449123084545135,-1.0839999914169312
0.15471342206001282,-1.082328200340271
0.154934823513031,-1.080660343170166
0.15515545010566711,-1.0789965391159058
0.15537531673908234,-1.0773365497589111
0.15559443831443787,-1.0756803750991821
0.1558128446340561,-1.0740282535552979
0.1560305505990982,-1.0723799467086792
0.1562475562095642,-1.0707354545593262
0.1564638912677765,-1.0690948963165283
0.15667955577373505,-1.067458152770996
0.15689459443092346,-1.0658252239227295
0.15710897743701935,-1.0641961097717285
0.1573227494955063,-1.0625708103179932
0.15753592550754547,-1.0609493255615234
0.1577484905719757,-1.0593316555023193
0.15796047449111938,-1.0577178001403809
0.1581718921661377,-1.0561076402664185
0.15838272869586945,-1.0545011758804321
0.15859302878379822,-1.0528985261917114
0.15880277752876282,-1.0512996912002563
0.15901198983192444,-1.0497045516967773
0.15922066569328308,-1.0481129884719849
0.15942883491516113,-1.046525239944458
0.1596364974975586,-1.0449411869049072
0.15984365344047546,-1.0433608293533325
0.16005030274391174,-1.0417841672897339
0.16025647521018982,-1.0402112007141113
0.1604621559381485,-1.0386418104171753
0.16066737473011017,-1.0370761156082153
0.16087211668491364,-1.0355141162872314
0.1610763818025589,-1.0339555740356445
0.16128019988536835,-1.0324008464813232
0.16148357093334198,-1.030849575996399
0.1616864800453186,-1.0293020009994507
0.1618889421224594,-1.027758002281189
0.1620909720659256,-1.0262175798416138
0.16229256987571716,-1.024680733680725
0.1624937206506729,-1.023147463798523
0.16269445419311523,-1.0216177701950073
0.16289477050304413,-1.0200915336608887
0.1630946546792984,-1.0185688734054565
0.16329412162303925,-1.017049789428711
0.16349317133426666,-1.0155342817306519
0.16369181871414185,-1.0140221118927002
0.1638900488615036,-1.0125136375427246
0.16408787667751312,-1.0110085010528564
0.1642853021621704,-1.0095069408416748
0.16448231041431427,-1.0080088376998901
0.1646789312362671,-1.0065141916275024
0.16487516462802887,-1.0050230026245117
0.16507098078727722,-1.003535270690918
0.16526640951633453,-1.0020509958267212
0.1654614508152008,-1.0005701780319214
0.16565610468387604,-0.9990927577018738
0.16585035622119904,-0.9976187348365784
0.1660442352294922,-0.9961481690406799
0.1662377268075943,-0.9946810007095337
0.16643081605434418,-0.9932171702384949
0.1666235327720642,-0.991756796836853
0.1668158620595932,-0.9902997612953186
0.16700781881809235,-0.9888461232185364
0.16719938814640045,-0.9873958230018616
0.1673905849456787,-0.9859488606452942
0.16758139431476593,-0.984505295753479
0.1677718162536621,-0.9830650091171265
0.16796188056468964,-0.9816280603408813
0.16815155744552612,-0.9801945090293884
0.16834084689617157,-0.9787641763687134
0.16852977871894836,-0.9773371815681458
0.16871832311153412,-0.9759135246276855
0.16890649497509003,-0.974493145942688
0.1690942943096161,-0.9730759859085083
0.1692817211151123,-0.971662163734436
0.16946877539157867,-0.9702516198158264
0.1696554571390152,-0.9688442945480347
0.16984176635742188,-0.9674402475357056
0.1700277030467987,-0.9660394191741943
0.1702132523059845,-0.9646418690681458
0.17039844393730164,-0.963247537612915
0.17058326303958893,-0.9618563652038574
0.17076770961284637,-0.9604684710502625
0.17095178365707397,-0.9590837955474854
0.17113548517227173,-0.9577022790908813
0.17131882905960083,-0.9563239812850952
0.1715017855167389,-0.9549488425254822
0.1716843843460083,-0.953576922416687
0.17186659574508667,-0.9522081017494202
0.1720484495162964,-0.9508424997329712
0.17222993075847626,-0.9494800567626953
0.17241105437278748,-0.9481207132339478
0.17259179055690765,-0.9467645883560181
0.17277216911315918,-0.9454115629196167
0.17295216023921967,-0.9440616369247437
0.1731317937374115,-0.9427148103713989
0.17331106960773468,-0.9413711428642273
0.17348995804786682,-0.940030574798584
0.1736684888601303,-0.938693106174469
0.17384664714336395,-0.9373587369918823
0.17402443289756775,-0.9360274076461792
0.1742018610239029,-0.9346991777420044
0.1743789166212082,-0.9333739876747131
0.17455559968948364,-0.9320518970489502
0.17473191022872925,-0.9307328462600708
0.1749078631401062,-0.9294168949127197
0.1750834435224533,-0.9281039237976074
0.17525866627693176,-0.9267939925193787
0.17543351650238037,-0.9254871010780334
0.17560799419879913,-0.9241832494735718
0.17578209936618805,-0.9228823781013489
0.1759558469057083,-0.9215845465660095
0.17612923681735992,-0.9202896952629089
0.1763022541999817,-0.9189978241920471
0.1764748990535736,-0.9177089333534241
0.17664718627929688,-0.9164230227470398
0.1768191009759903,-0.9151400923728943
0.17699064314365387,-0.9138601422309875
0.17716184258460999,-0.9125831127166748
0.17733265459537506,-0.9113090634346008
0.17750310897827148,-0.9100379347801208
0.17767320573329926,-0.9087697863578796
0.17784292995929718,-0.9075045585632324
0.17801229655742645,-0.9062422513961792
0.17818130552768707,-0.9049828052520752
0.17834994196891785,-0.90372633934021
0.17851822078227997,-0.902472734451294
0.17868612706661224,-0.9012220501899719
0.17885369062423706,-0.8999742865562439
0.17902088165283203,-0.8987293839454651
0.17918770015239716,-0.8974873423576355
0.17935417592525482,-0.8962481617927551
0.17952027916908264,-0.895011842250824
0.1796860247850418,-0.8937784433364868
0.17985141277313232,-0.8925478458404541
0.1800164431333542,-0.8913201093673706
0.1801811009645462,-0.8900951743125916
0.18034541606903076,-0.8888731002807617
0.18050937354564667,-0.8876538276672363
0.18067295849323273,-0.8864374160766602
0.18083620071411133,-0.8852238059043884
0.18099907040596008,-0.8840129971504211
0.18116159737110138,-0.8828049898147583
0.18132376670837402,-0.8815997242927551
0.18148556351661682,-0.8803973197937012
0.18164701759815216,-0.8791976571083069
0.18180812895298004,-0.878000795841217
0.18196886777877808,-0.8768066763877869
0.18212926387786865,-0.8756152987480164
0.18228930234909058,-0.8744267225265503
0.18244898319244385,-0.8732408881187439
0.18266141414642334,-0.8716632723808289
0.1828204244375229,-0.8704830408096313
0.18297892808914185,-0.8693062663078308
0.18313708901405334,-0.8681322336196899
0.18329490721225739,-0.8669609427452087
0.18345236778259277,-0.8657923936843872
0.1836094856262207,-0.8646264672279358
0.18376626074314117,-0.863463282585144
0.183922678232193,-0.8623027801513672
0.18407873809337616,-0.8611449599266052
0.18423447012901306,-0.8599898219108582
0.1843898445367813,-0.858837366104126
0.1845448762178421,-0.8576875925064087
0.18469956517219543,-0.8565404415130615
0.1848539113998413,-0.8553959727287292
0.18500791490077972,-0.8542541265487671
0.1851615607738495,-0.853114902973175
0.18531487882137299,-0.8519783616065979
0.18546785414218903,-0.8508443832397461
0.1856204718351364,-0.8497130870819092
0.18577276170253754,-0.8485843539237976
0.1859247088432312,-0.8474583029747009
0.1860763281583786,-0.8463348150253296
0.18622758984565735,-0.8452138900756836
0.18646486103534698,-0.8444705009460449
0.18694309890270233,-0.844301164150238
0.18730051815509796,-0.844194233417511
0.1876349151134491,-0.8441000580787659
0.1879543960094452,-0.844009280204773
0.1882590651512146,-0.8439218997955322
0.18854950368404388,-0.8438382148742676
